timestamp,price,pool_price,fee_zar,pool_zar,pool_usdc,pool_value_zar
2025-06-02 18:00:00,18.06,18.060006006097264,0.3461883458148251,1040969.4231719373,57639.48377539266,2081938.5001555288
2025-06-02 19:00:00,18.05,18.04999799827536,-0.11541035073208755,1040680.8972951071,57655.457767615386,2081361.910000565
2025-06-02 20:00:00,18.05,18.050000000400505,2.30913060162367e-05,1040680.9550233722,57655.45457065268,2081361.910023653
2025-06-02 21:00:00,18.03,18.02999599950837,-0.23077805370253388,1040104.0098891158,57687.42322058622,2080208.2505562855
2025-06-02 22:00:00,18.04,18.04000200187831,0.11545117653543172,1040392.6378304544,57671.425852509856,2080785.1602097321
2025-06-02 23:00:00,18.03,18.029997999076606,-0.1154281083364826,1040104.0675596131,57687.42002150424,2080208.2505473346
2025-06-03 00:00:00,18.03,18.030000000400342,2.3094858942913407e-05,1040104.1252967605,57687.41682050281,2080208.2505704262
2025-06-03 01:00:00,18.01,18.009995999509606,-0.23090606032237718,1039526.8601459545,57719.43870360992,2079053.9511979693
2025-06-03 02:00:00,18.09,18.0900160249404,0.9229029770396432,1041834.1175885537,57591.66360893183,2083667.3122741305
2025-06-03 03:00:00,18.08,18.07999799627088,-0.11543005339492175,1041545.5424550663,57607.613821079634,2083091.200340186
2025-06-03 04:00:00,18.1,18.100004003107795,0.23048203132700784,1042121.7475333839,57575.77442272666,2084243.2645847364
2025-06-03 05:00:00,18.05,18.049990002116964,-0.5764326503135677,1040680.6659076,57655.47048976456,2081361.9082478504
2025-06-03 06:00:00,18.06,18.060002003078296,0.11545641150544671,1040969.3069363636,57639.49011516899,2081938.4984163155
2025-06-03 07:00:00,18.06,18.059999999599224,-2.31005231842023e-05,1040969.2491850556,57639.49331163656,2081938.4983932117
2025-06-03 08:00:00,18.06,18.06000000000008,4.621953809676337e-09,1040969.2491966105,57639.49331099701,2081938.4983932164
2025-06-03 09:00:00,18.06,18.06,-9.316952527165652e-13,1040969.2491966082,57639.49331099713,2081938.4983932162
2025-06-03 10:00:00,18.06,18.06,0.0,1040969.2491966082,57639.49331099713,2081938.4983932162
2025-06-03 11:00:00,18.06,18.06,0.0,1040969.2491966082,57639.49331099713,2081938.4983932162
2025-06-03 12:00:00,18.06,18.06,0.0,1040969.2491966082,57639.49331099713,2081938.4983932162
2025-06-03 13:00:00,18.08,18.08000400270789,0.23058641201718857,1041545.7152266512,57607.60423895128,2083091.1998668902
2025-06-03 14:00:00,18.06,18.059995998706192,-0.2306325732810548,1040969.1337934486,57639.49969136334,2081938.4982194705
2025-06-03 15:00:00,18.09,18.090006005692825,0.34587793668596767,1041833.8286351635,57591.6795332906,2083667.3113923904
2025-06-03 16:00:00,18.09,18.08999999879838,-6.920327439907195e-05,1041833.6556269774,57591.68909321066,2083667.3113231584
2025-06-03 17:00:00,18.09,18.09000000000024,1.3846249243959326e-08,1041833.6556615931,57591.68909129791,2083667.3113231722
2025-06-03 18:00:00,18.09,18.09,-2.7950857581496955e-12,1041833.6556615861,57591.68909129829,2083667.3113231722
2025-06-03 19:00:00,18.06,18.059994000089656,-0.3458318491107175,1040969.0760388093,57639.502872129495,2081938.497909468
2025-06-03 20:00:00,18.08,18.080004003909014,0.23065560600533447,1041545.7150538226,57607.60422556508,2083091.1994520393
2025-06-03 21:00:00,18.1,18.100004001905123,0.23041278639702642,1042121.7470198151,57575.77439817838,2084243.263626844
2025-06-03 22:00:00,18.1,18.0999999991993,-4.610100023339645e-05,1042121.6317673145,57575.78076317212,2084243.26358073
2025-06-03 23:00:00,18.07,18.069994000088442,-0.3457362328014732,1041257.2911853108,57623.55489327857,2082514.9281068547
2025-06-04 00:00:00,18.06,18.0599980006767,-0.11523998835516877,1040969.1912144229,57639.49648141812,2081938.4976688342
2025-06-04 01:00:00,18.05,18.049997999876634,-0.11531802799332613,1040680.8961444396,57655.45769875167,2081361.9076069072
2025-06-04 02:00:00,18.07,18.07000400310891,0.23067330215152362,1041257.5793998184,57623.53894446686,2082514.9281263347
2025-06-04 03:00:00,18.08,18.080002000275886,0.11523110831125441,1041545.6571705965,57607.60740815755,2083091.199110085
2025-06-04 04:00:00,18.07,18.069997999076314,-0.11530032325681357,1041257.4063624545,57623.54851481891,2082514.9280252322
2025-06-04 05:00:00,18.07,18.07000000040035,2.306929173446646e-05,1041257.4640356839,57623.545324439096,2082514.9280482982
2025-06-04 06:00:00,18.08,18.080002001076977,0.11527725681550756,1041545.6571777227,57607.60740599922,2083091.1990781883
2025-06-04 07:00:00,18.05,18.049993999691,-0.3459506001096687,1040680.7806774485,57655.46407911626,2081361.907305497
2025-06-04 08:00:00,18.02,18.01999400129473,-0.3461458541388318,1039815.4160421015,57703.42742441485,2079631.178230057
2025-06-04 09:00:00,18.01,18.009998000677225,-0.11539978176883074,1039526.9165876794,57719.43542406781,2079053.9485751407
2025-06-04 10:00:00,18.02,18.02000200147811,0.11549212141879268,1039815.6468912264,57703.41461704246,2079631.1782903315
2025-06-04 11:00:00,18.06,18.060008007236746,0.4615329662676105,1040969.4793068954,57639.4804968953,2081938.4970808243
2025-06-04 12:00:00,18.03,18.029993998493048,-0.3462114902570987,1040103.9505812527,57687.42633348546,2080208.2473739956
2025-06-04 13:00:00,18.03,18.030000001200786,6.927000031675719e-05,1040104.1237562535,57687.41673250046,2080208.2474432369
2025-06-04 14:00:00,17.96,17.959986008017875,-0.8087327499864991,1038082.2918812872,57799.72720568136,2076165.3924953244
2025-06-04 15:00:00,17.99,17.990006007707294,0.34695405602649304,1038949.6770213535,57751.49138784311,2077899.007088651
2025-06-04 16:00:00,17.93,17.929988004024352,-0.6939437823386777,1037214.8175655068,57848.04860620687,2074430.3290747958
2025-06-04 17:00:00,18.0,18.000014021650173,0.8095461060479824,1039238.6828306267,57735.4374046956,2078476.5561151477
2025-06-04 18:00:00,18.02,18.02000399990457,0.2308081386745682,1039815.7031773132,57703.41134124164,2079631.1755464876
2025-06-04 19:00:00,18.03,18.0300020002773,0.11539082369385506,1040104.1802365478,57687.41346898082,2080208.2450822722
2025-06-04 20:00:00,18.02,18.01999799907708,-0.11546009759993149,1039815.529992548,57703.42094631773,2079631.1754451934
2025-06-04 21:00:00,18.01,18.009997999877573,-0.11544593722259879,1039526.9151494915,57719.4353467756,2079053.94574492
2025-06-04 22:00:00,18.02,18.02000200147827,0.11549213049634612,1039815.6454757324,57703.41453849068,2079631.1754593344
2025-06-04 23:00:00,18.02,18.019999999599545,-2.3107669799223024e-05,1039815.5877065579,57703.41774304471,2079631.1754362236
2025-06-05 00:00:00,18.0,17.999995999510382,-0.23097013371546388,1039238.1623722693,57735.46629680016,2078476.5557146722
2025-06-05 01:00:00,18.01,18.01000200187877,0.11554729953148672,1039527.030621098,57719.428932470764,2079053.9456948964
2025-06-05 02:00:00,18.03,18.030004002310204,0.230882910737239,1040104.2378979411,57687.41026151028,2080208.2449129717
2025-06-05 03:00:00,18.02,18.019997998676622,-0.1154832052529602,1039815.5298848087,57703.420941621196,2079631.1752528227
2025-06-05 04:00:00,18.02,18.020000000400422,2.310588276114355e-05,1039815.5876495156,57703.41773731464,2079631.1752759253
2025-06-05 05:00:00,18.02,18.019999999999918,-4.62302525921696e-09,1039815.587637958,57703.41773795575,2079631.1752759207
2025-06-05 06:00:00,18.03,18.030002001077825,0.11543700378215802,1040104.1801474134,57687.413461475844,2080208.244857823
2025-06-05 07:00:00,18.0,17.999993999697917,-0.3464302579655132,1039238.1045024996,57735.469496264304,2078476.555435257
2025-06-05 08:00:00,17.98,17.979996000711406,-0.23102915128242976,1038660.5316242935,57767.56188283898,2077321.2942777383
2025-06-05 09:00:00,17.96,17.959996000312504,-0.23118078165111647,1038082.5796701658,57799.71107187903,2076165.3905211133
2025-06-05 10:00:00,17.96,17.960000000800257,4.625465560081352e-05,1038082.6953068047,57799.70463588809,2076165.3905673549
2025-06-05 11:00:00,17.95,17.949997999478107,-0.11566177894994496,1037793.5408594299,57815.802591710795,2075587.1973806387
2025-06-05 12:00:00,17.92,17.919994000509035,-0.3471555894638757,1036925.6518857701,57864.1740536473,2073851.65092713
2025-06-05 13:00:00,17.95,17.950006006112407,0.34724813185477754,1037793.7722154071,57815.78969177022,2075587.1971826823
2025-06-05 14:00:00,17.93,17.9299959983136,-0.2314896975996952,1037215.0479714079,57848.035664311516,2074430.3274325132
2025-06-05 15:00:00,17.97,17.97000800846144,0.46275781614028766,1038371.9425117587,57783.61044818823,2076743.422265701
2025-06-05 16:00:00,17.99,17.990004001110204,0.23107009431222966,1038949.6177475392,57751.4945345995,2077899.004424984
2025-06-05 17:00:00,17.98,17.97999799867748,-0.11561151600482704,1038660.5889575271,57767.558652338324,2077321.2935265703
2025-06-05 18:00:00,18.01,18.010006005303417,0.3466226449433793,1039527.1455698855,57719.42248457748,2079053.9445171258
2025-06-05 19:00:00,18.0,17.99999799827628,-0.11557044565178999,1039238.219455756,57735.463057011206,2078476.5544819576
2025-06-05 20:00:00,18.02,18.0200040031123,0.2309932358732142,1039815.702545439,57703.411295904734,2079631.1740976423
2025-06-05 21:00:00,17.98,17.97999200044489,-0.46211484594357416,1038660.41543058,57767.56827282681,2077321.292976006
2025-06-05 22:00:00,18.01,18.010006006504543,0.34669197323921586,1039527.1453636781,57719.42246927844,2079053.944035383
2025-06-05 23:00:00,18.01,18.00999999879822,-6.936614688786984e-05,1039526.9719483108,57719.432094263015,2079053.9439659878
2025-06-06 00:00:00,18.01,18.01000000000024,1.3878765408279133e-08,1039526.9719830077,57719.43209233725,2079053.9439660017
2025-06-06 01:00:00,17.99,17.989995999510914,-0.23103427478931612,1038949.3862960344,57751.50735577039,2077899.0036263436
2025-06-06 02:00:00,17.99,17.990000000800418,4.622534251160303e-05,1038949.5018593908,57751.500934583964,2077899.003672556
2025-06-06 03:00:00,18.02,18.020006004901106,0.3465032589904332,1039815.7600068669,57703.40807456204,2079631.1735104746
2025-06-06 04:00:00,18.0,17.999995998309505,-0.23103946651390403,1039238.1613405821,57735.46624333603,2078476.5537206307
2025-06-06 05:00:00,17.99,17.98999800027808,-0.11548694862406284,1038949.4439690219,57751.504138742115,2077899.0034249923
2025-06-06 06:00:00,17.97,17.969995999912033,-0.23113960188440083,1038371.5949643109,57783.62972197623,2076743.4210682237
2025-06-06 07:00:00,17.97,17.970000000800336,4.624641634018517e-05,1038371.7105803518,57783.6232907126,2076743.4211144573
2025-06-06 08:00:00,17.97,17.96999999999984,-9.25299164806666e-09,1038371.7105572193,57783.62329199937,2076743.421114448
2025-06-06 09:00:00,17.98,17.980002001078596,0.11559741221992177,1038660.7040877691,57767.552196349105,2077321.292578126
2025-06-06 10:00:00,17.95,17.949993999704873,-0.3469119169910037,1037793.4242952917,57815.808980902984,2075587.1955025
2025-06-06 11:00:00,17.95,17.95000000120054,6.941014163087265e-05,1037793.5978206458,57815.79931761759,2075587.1955718815
2025-06-06 12:00:00,17.96,17.960002001078667,0.11566174926175525,1038082.7521938002,57799.7013659271,2076165.388725851
2025-06-06 13:00:00,17.97,17.970002000678264,0.1156064326407294,1038371.768275402,57783.620070615994,2076743.4209443713
2025-06-06 14:00:00,17.97,17.969999999599704,-2.3130539377235256e-05,1038371.7104490536,57783.62328726679,2076743.4209212377
2025-06-06 15:00:00,17.97,17.970000000000077,4.627963244056358e-09,1038371.7104606235,57783.6232866232,2076743.4209212423
2025-06-06 16:00:00,17.99,17.99000400271343,0.23116268277066349,1038949.6171675501,57751.49449721331,2077899.0031724176
2025-06-06 17:00:00,17.99,17.98999999919914,-4.625103955178344e-05,1038949.5015399513,57751.50092196789,2077899.0031261537
2025-06-06 18:00:00,18.01,18.010004002712357,0.23103425829695923,1039527.0871856937,57719.42566082373,2079053.943337129
2025-06-06 19:00:00,17.99,17.989995998710498,-0.2310805000610189,1038949.3859355411,57751.507338301344,2077899.0029515822
2025-06-06 20:00:00,17.98,17.979998000278155,-0.11551904881719825,1038660.5883134982,57767.558611376364,2077321.2921460452
2025-06-06 21:00:00,17.98,17.980000000400103,2.311305434559705e-05,1038660.6460961341,57767.55539894444,2077321.292169155
2025-06-06 22:00:00,18.0,18.000004002712735,0.23109843449311376,1039238.3921823669,57735.4533935518,2078476.5532662994
2025-06-06 23:00:00,18.0,17.999999999199137,-4.6238184766042655e-05,1039238.276586905,57735.4598129524,2078476.553220048
2025-06-07 00:00:00,17.98,17.979995999511694,-0.2310984555560881,1038660.5304480147,57767.561821271986,2077321.291994485
2025-06-07 01:00:00,17.99,17.990002001879077,0.11561151515731044,1038949.559235908,57751.49770007743,2077899.0028603007
2025-06-07 02:00:00,17.99,17.989999999599462,-2.3131556276018832e-05,1038949.5014070172,57751.500913293436,2077899.0028371662
2025-06-07 03:00:00,17.98,17.97999799947788,-0.1155652787739306,1038660.5882100824,57767.55860819584,2077321.2919854436
2025-06-07 04:00:00,17.97,17.969997999878107,-0.11557429631370358,1038371.6524692981,57783.626491018054,2076743.4205128923
2025-06-07 05:00:00,17.97,17.970000000400184,2.3124108257583854e-05,1038371.7102795688,57783.62327526125,2076743.4205360133
2025-06-07 06:00:00,17.96,17.959997999478027,-0.11562958528862938,1038082.6363163472,57799.70779208979,2076165.3882622798
2025-06-07 07:00:00,18.0,18.00000800805316,0.4623485285083109,1039238.507637618,57735.44696050497,2078476.5529267075
2025-06-07 08:00:00,18.01,18.010001999475435,0.11540858014872452,1039527.0290879898,57719.428855047736,2079053.9427673996
2025-06-07 09:00:00,17.99,17.98999599911108,-0.2310573656063787,1038949.3856739738,57751.507322475794,2077899.0024053133
2025-06-07 10:00:00,18.0,18.00000200187901,0.11557939849003274,1039238.3341701989,57735.45658837779,2078476.5527609992
2025-06-07 11:00:00,17.99,17.98999799907722,-0.11555630008240238,1038949.4434199929,57751.50411207854,2077899.0023962858
2025-06-07 12:00:00,17.99,17.990000000400343,2.312050753494068e-05,1038949.5012212618,57751.50090039696,2077899.002419403
2025-06-07 13:00:00,17.98,17.979997999477717,-0.11556528800484105,1038660.5880012497,57767.558596581635,2077321.2915677875
2025-06-07 14:00:00,18.0,18.000004003113304,0.23112156135658052,1039238.3919046412,57735.45337683776,2078476.5526877209
2025-06-07 15:00:00,17.97,17.96999399930185,-0.3467421390089382,1038371.5365571189,57783.63290480011,2076743.419856377
2025-06-07 16:00:00,17.98,17.98000200227955,0.11566678832052929,1038660.7035279202,57767.55216135327,2077321.2913890518
2025-06-07 17:00:00,17.99,17.990002000677713,0.1155421343244364,1038949.5588637312,57751.49768324608,2077899.0021853282
